creationDate|PersonId|UniversityId|classYear
2010-12-20T07:28:30.579+00:00|10995116279272|3007|2003
2010-11-30T10:30:13.883+00:00|10995116279335|4950|2002
2010-11-26T16:54:43.228+00:00|10995116279339|5523|2002
2010-12-23T03:42:44.428+00:00|10995116279358|4176|2008
2010-12-28T22:19:17.811+00:00|10995116279363|2205|2006
2010-12-29T08:46:47.554+00:00|10995116279364|6616|1999
2010-12-03T09:00:10.669+00:00|10995116279452|4595|2007
2011-02-28T08:13:29.086+00:00|13194139533343|2832|2000
2011-01-19T01:26:05.018+00:00|13194139533367|2439|2002
2011-03-02T17:04:21.323+00:00|13194139533372|2836|2010
2011-03-03T08:19:36.129+00:00|13194139533439|4747|2007
2011-02-27T10:00:17.636+00:00|13194139533448|5987|2000
2011-02-22T11:03:00.249+00:00|13194139533457|6801|2006
2011-03-04T22:28:31.661+00:00|13194139533467|6150|2009
2011-02-22T08:37:02.334+00:00|13194139533474|1599|2005
2011-01-20T00:50:11.859+00:00|13194139533488|4669|2003
2011-03-03T18:30:13.376+00:00|13194139533496|7900|2000
2011-02-25T05:17:41.076+00:00|13194139533501|2206|2006
2011-01-26T13:21:31.638+00:00|13194139533520|7945|2002
2011-01-20T00:02:57.055+00:00|13194139533545|6509|2002
2011-01-15T11:02:06.257+00:00|13194139533562|3012|2001
2011-02-21T06:25:09.354+00:00|13194139533577|6488|2000
2011-01-26T11:57:02.470+00:00|13194139533620|2835|2002
2011-01-27T08:09:38.087+00:00|13194139533641|6479|2002
2011-02-22T13:46:39.579+00:00|13194139533645|2942|2006
2011-01-30T02:46:04.839+00:00|13194139533664|3009|2005
2011-01-16T17:04:35.075+00:00|13194139533675|2523|2007
2011-01-28T17:06:37.660+00:00|13194139533712|2945|2011
2011-01-16T03:21:25.567+00:00|13194139533714|3013|2004
2011-02-25T21:50:40.245+00:00|13194139533721|3014|2009
2011-01-12T14:54:31.637+00:00|13194139533740|5523|2010
2011-01-24T12:42:59.437+00:00|13194139533753|2212|2005
2011-01-13T07:45:18.047+00:00|13194139533818|7892|2004
2011-03-02T04:35:11.081+00:00|13194139533839|1607|2003
2011-01-25T15:38:23.417+00:00|13194139533919|2212|2006
2011-02-11T18:03:25.605+00:00|13194139533931|2831|2002
2011-03-01T03:22:56.188+00:00|13194139533940|4529|2003
2011-03-01T03:44:55.035+00:00|13194139533965|1955|2000
2011-03-05T19:13:17.293+00:00|13194139533966|1636|2002
2011-01-20T09:14:45.234+00:00|13194139534003|4209|2010
2011-01-17T04:04:19.651+00:00|13194139534026|3007|2001
2011-01-24T01:09:31.443+00:00|13194139534051|5264|2009
2011-02-22T17:25:11.303+00:00|13194139534060|1971|1999
2011-02-08T03:30:35.135+00:00|13194139534129|6546|2005
2011-02-09T02:29:39.874+00:00|13194139534169|5267|2004
2011-01-30T01:19:47.850+00:00|13194139534173|2652|2004
2011-03-06T09:03:02.654+00:00|13194139534212|1641|2002
2011-02-07T13:48:11.934+00:00|13194139534219|2178|2005
2011-02-14T09:51:28.218+00:00|13194139534223|3008|2006
2011-02-15T19:41:04.759+00:00|13194139534224|1958|2003
2011-02-28T21:33:07.346+00:00|13194139534228|5455|2006
2011-02-18T18:34:29.219+00:00|13194139534238|2210|1999
2011-01-27T06:26:19.978+00:00|13194139534261|7896|2004
2011-03-05T08:05:57.889+00:00|13194139534284|5986|2005
2011-01-20T11:22:24.723+00:00|13194139534338|7894|2005
2011-01-05T18:10:03.430+00:00|13194139534340|2449|2000
2011-03-04T11:03:22.851+00:00|13194139534412|5266|2001
2011-01-20T04:49:44.377+00:00|13194139534424|4750|2004
2011-02-23T05:54:54.216+00:00|13194139534432|4515|2001
2011-02-07T11:45:11.201+00:00|13194139534447|5271|2006
2011-02-22T22:44:39.540+00:00|13194139534454|3006|2000
2011-01-20T02:30:46.810+00:00|13194139534456|5038|2007
2011-03-02T23:22:59.949+00:00|13194139534460|2440|2006
2011-01-31T17:21:02.461+00:00|13194139534474|4569|1999
2011-01-19T21:10:52.379+00:00|13194139534507|2432|2001
2011-01-13T07:57:53.221+00:00|13194139534524|2386|2002
2011-02-06T11:39:45.303+00:00|13194139534533|4172|2003
2011-01-20T17:57:05.054+00:00|13194139534574|2180|2002
2011-02-27T23:55:36.191+00:00|13194139534588|1984|2006
2011-01-09T23:16:24.554+00:00|13194139534610|5461|2002
2011-01-15T03:26:33.105+00:00|13194139534651|6490|2009
2011-02-04T14:53:17.844+00:00|13194139534658|5984|2009
2011-01-15T02:57:12.920+00:00|13194139534659|4518|2007
2011-01-15T07:57:05.726+00:00|13194139534663|6671|2004
2011-02-24T15:37:27.411+00:00|13194139534730|2181|2008
2011-01-26T22:00:03.099+00:00|13194139534777|2214|2006
2011-02-13T18:20:10.848+00:00|13194139534789|4991|2001
2011-01-13T02:34:44.839+00:00|13194139534792|2832|2004
2011-02-22T06:18:32.244+00:00|13194139534868|4596|2004
2011-02-26T14:08:32.724+00:00|13194139534879|1805|2000
2011-02-24T13:26:13.739+00:00|13194139534898|1854|2005
2011-02-27T19:19:25.640+00:00|13194139534923|6801|2008
2011-01-15T12:47:02.123+00:00|13194139534926|4750|2001
2011-01-05T03:35:19.385+00:00|13194139534936|5805|2002
2011-01-09T23:05:39.219+00:00|13194139534949|4511|2007
2011-01-22T10:21:05.994+00:00|13194139534951|3013|2009
2011-02-01T09:27:32.321+00:00|13194139534967|3099|2005
2011-01-27T22:09:32.233+00:00|13194139535005|2989|2006
2011-03-12T15:40:42.861+00:00|15393162788877|6612|2008
2011-04-14T16:09:20.493+00:00|15393162788899|4929|2006
2011-03-28T19:13:05.682+00:00|15393162788944|5265|2002
2011-05-05T06:13:15.290+00:00|15393162788951|3011|1998
2011-04-15T19:48:04.855+00:00|15393162788952|2212|2001
2011-05-06T19:12:02.550+00:00|15393162788957|1605|2004
2011-03-14T08:01:25.000+00:00|15393162788962|3015|2007
2011-04-12T10:12:44.978+00:00|15393162789008|2213|2009
2011-05-01T17:12:52.996+00:00|15393162789023|6303|2007
2011-04-23T01:34:58.837+00:00|15393162789041|5040|2003
2011-04-29T15:02:16.938+00:00|15393162789051|4575|2008
2011-03-29T07:47:54.618+00:00|15393162789066|6202|2002
2011-03-07T07:37:07.814+00:00|15393162789088|3011|2001
2011-03-31T21:48:52.591+00:00|15393162789104|5270|2003
2011-03-19T12:57:41.420+00:00|15393162789106|3008|1999
2011-03-28T18:58:28.618+00:00|15393162789134|2528|1999
2011-04-22T01:41:15.260+00:00|15393162789145|2310|2000
2011-03-19T22:59:37.218+00:00|15393162789151|2554|2003
2011-03-14T12:31:09.814+00:00|15393162789178|5521|2004
2011-04-28T18:40:16.185+00:00|15393162789253|5043|2004
2011-03-10T10:56:27.845+00:00|15393162789263|6200|2010
2011-04-22T19:36:53.395+00:00|15393162789271|5522|2003
2011-03-20T01:59:19.150+00:00|15393162789277|6552|2003
2011-03-19T16:00:21.822+00:00|15393162789287|4946|2002
2011-03-23T11:13:52.406+00:00|15393162789322|1849|2010
2011-04-06T18:52:08.648+00:00|15393162789340|2213|2009
2011-03-10T16:17:52.532+00:00|15393162789357|6439|2003
2011-04-04T12:24:28.520+00:00|15393162789407|2454|2005
2011-04-09T14:11:47.160+00:00|15393162789420|2206|2005
2011-04-22T20:51:18.928+00:00|15393162789443|2210|1999
2011-04-15T01:26:07.564+00:00|15393162789464|2835|2005
2011-04-12T11:12:46.227+00:00|15393162789466|5523|2005
2011-03-31T01:22:31.903+00:00|15393162789532|2699|2006
2011-04-15T12:39:52.751+00:00|15393162789544|5523|2006
2011-04-24T01:30:03.895+00:00|15393162789587|5527|2001
2011-04-28T01:26:12.862+00:00|15393162789600|4991|2001
2011-03-11T21:02:21.227+00:00|15393162789607|2697|2003
2011-03-08T02:24:49.619+00:00|15393162789639|2205|2004
2011-03-06T19:22:50.884+00:00|15393162789684|6473|1999
2011-05-03T23:11:48.081+00:00|15393162789687|2178|2002
2011-03-13T11:19:57.320+00:00|15393162789718|2211|2007
2011-03-07T21:15:13.805+00:00|15393162789735|4746|1999
2011-04-07T06:53:10.947+00:00|15393162789762|2209|2006
2011-03-19T19:44:13.071+00:00|15393162789781|7952|2004
2011-04-14T00:46:35.064+00:00|15393162789808|2836|2000
2011-04-24T17:28:51.589+00:00|15393162789809|1855|2006
2011-03-22T13:06:56.357+00:00|15393162789811|5167|2007
2011-04-11T00:13:52.308+00:00|15393162789820|5496|2008
2011-04-20T16:46:13.455+00:00|15393162789824|5988|2007
2011-03-11T13:05:16.748+00:00|15393162789840|3013|2008
2011-04-03T00:45:25.878+00:00|15393162789912|2209|2005
2011-04-27T04:26:59.959+00:00|15393162789916|6150|2000
2011-04-13T16:24:30.098+00:00|15393162789919|2209|2000
2011-04-16T12:09:54.212+00:00|15393162789958|1800|2007
2011-03-09T13:12:51.186+00:00|15393162789990|2355|2006
2011-03-23T19:09:11.850+00:00|15393162790015|6801|2003
2011-04-04T21:30:54.926+00:00|15393162790022|2214|2008
2011-03-09T06:08:40.004+00:00|15393162790040|4669|2008
2011-03-11T05:34:49.560+00:00|15393162790053|4993|2008
2011-03-30T20:12:16.929+00:00|15393162790062|5168|2007
2011-04-09T04:15:11.164+00:00|15393162790071|2525|2000
2011-03-30T15:46:58.789+00:00|15393162790112|4511|2006
2011-04-15T10:17:24.207+00:00|15393162790123|4968|2005
2011-04-30T19:29:22.756+00:00|15393162790214|3011|2010
2011-04-22T11:25:08.307+00:00|15393162790235|6797|2001
2011-03-14T11:49:37.745+00:00|15393162790318|1597|2010
2011-03-26T12:03:31.268+00:00|15393162790322|2211|2003
2011-04-11T12:32:30.042+00:00|15393162790351|2646|2006
2011-03-31T17:22:19.207+00:00|15393162790355|5241|2009
2011-03-18T19:09:19.510+00:00|15393162790368|1577|2008
2011-04-01T04:49:07.748+00:00|15393162790380|5530|2002
2011-03-15T23:34:50.224+00:00|15393162790390|6622|2007
2011-03-13T22:46:15.528+00:00|15393162790399|4765|2008
2011-03-29T21:53:21.081+00:00|15393162790413|3013|2001
2011-04-10T15:25:30.632+00:00|15393162790417|5042|2007
2011-04-05T23:47:29.954+00:00|15393162790445|4518|2008
2011-04-05T00:29:44.641+00:00|15393162790474|2210|2006
2011-04-11T22:27:34.838+00:00|15393162790481|5542|2007
2011-04-30T18:26:12.880+00:00|15393162790502|2834|2001
2011-03-22T23:16:30.271+00:00|15393162790526|5985|2009
2011-06-18T21:35:07.491+00:00|17592186044455|5985|2003
2011-06-17T02:34:25.495+00:00|17592186044479|2830|2006
2011-06-23T03:37:10.132+00:00|17592186044513|3007|2001
2011-05-17T20:59:39.671+00:00|17592186044525|3007|2009
2011-06-08T17:50:47.884+00:00|17592186044534|2693|2000
2011-05-31T16:16:52.164+00:00|17592186044541|6164|2002
2011-05-24T08:35:55.445+00:00|17592186044566|5040|2004
2011-05-13T15:19:31.573+00:00|17592186044574|5268|2006
2011-05-11T06:27:16.958+00:00|17592186044609|2207|2007
2011-07-06T21:16:20.440+00:00|17592186044645|6302|2002
2011-05-14T12:39:42.159+00:00|17592186044648|4676|2001
2011-05-17T03:43:01.815+00:00|17592186044674|6045|2006
2011-06-23T19:13:26.529+00:00|17592186044706|5268|2005
2011-06-27T18:55:50.594+00:00|17592186044711|2981|2005
2011-06-16T22:56:33.807+00:00|17592186044729|5980|2001
2011-05-17T06:33:20.811+00:00|17592186044738|5265|2008
2011-05-07T19:37:10.405+00:00|17592186044744|6539|1999
2011-05-10T15:54:39.178+00:00|17592186044794|2830|2006
2011-06-11T01:15:39.659+00:00|17592186044798|1980|2003
2011-05-22T07:03:46.077+00:00|17592186044826|1857|2000
2011-06-17T11:10:22.037+00:00|17592186044835|2829|2003
2011-06-12T12:29:15.247+00:00|17592186044846|6800|2006
2011-07-05T05:54:58.772+00:00|17592186044850|6551|2004
2011-06-23T08:58:13.464+00:00|17592186044866|7916|2005
2011-06-19T19:12:34.252+00:00|17592186044881|2212|2002
2011-05-10T13:05:03.444+00:00|17592186044991|2214|2003
2011-06-02T09:49:11.609+00:00|17592186045004|7954|2002
2011-06-14T15:10:43.555+00:00|17592186045029|5039|2003
2011-05-20T21:28:56.593+00:00|17592186045041|5189|2003
2011-06-20T20:33:34.519+00:00|17592186045071|3007|2000
2011-06-29T04:38:33.079+00:00|17592186045169|5042|2005
2011-05-19T07:12:51.102+00:00|17592186045195|4517|2003
2011-06-27T17:58:07.888+00:00|17592186045196|4515|2000
2011-05-13T01:03:46.569+00:00|17592186045201|5171|2009
2011-07-06T13:32:50.491+00:00|17592186045203|2388|2006
2011-05-18T11:34:56.985+00:00|17592186045248|7731|2004
2011-05-10T03:37:23.868+00:00|17592186045284|3177|2001
2011-05-12T13:15:09.820+00:00|17592186045334|6475|2006
2011-06-02T20:36:46.850+00:00|17592186045356|6801|2003
2011-06-08T02:16:42.427+00:00|17592186045364|2453|2002
2011-06-11T23:20:47.287+00:00|17592186045371|6483|2005
2011-06-22T08:51:57.207+00:00|17592186045408|5271|2008
2011-06-25T01:39:38.374+00:00|17592186045488|7951|2007
2011-06-04T06:02:27.463+00:00|17592186045543|5264|2001
2011-05-10T17:29:29.536+00:00|17592186045577|2214|2010
2011-06-05T09:56:32.905+00:00|17592186045589|5983|2000
2011-05-08T21:10:12.449+00:00|17592186045591|5527|2003
2011-05-17T14:20:14.915+00:00|17592186045627|3043|2005
2011-05-12T02:09:01.439+00:00|17592186045670|2990|2010
2011-06-06T21:54:13.860+00:00|17592186045677|1852|2001
2011-06-05T01:41:59.886+00:00|17592186045681|4943|2005
2011-05-13T09:50:25.817+00:00|17592186045695|4516|2002
2011-06-01T07:56:10.284+00:00|17592186045707|1852|2001
2011-06-11T12:02:33.418+00:00|17592186045748|6666|2007
2011-06-08T22:23:50.134+00:00|17592186045804|6805|2000
2011-06-11T18:43:52.204+00:00|17592186045813|2209|2000
2011-06-01T08:35:22.838+00:00|17592186045848|3006|2003
2011-06-01T14:55:28.199+00:00|17592186045875|2205|2003
2011-06-01T02:20:02.816+00:00|17592186045876|3013|2008
2011-06-26T01:11:48.779+00:00|17592186045890|5865|2009
2011-06-12T18:43:04.784+00:00|17592186045913|6198|2007
2011-05-13T15:52:20.643+00:00|17592186045996|2207|2001
2011-06-23T08:23:25.439+00:00|17592186046068|6149|2000
2011-05-26T19:26:04.360+00:00|17592186046075|2828|2005
2011-06-09T05:25:55.203+00:00|17592186046107|4946|2000
2011-07-26T21:41:34.142+00:00|19791209299968|3011|2005
2011-08-04T04:47:58.173+00:00|19791209299987|7953|2005
2011-07-31T00:53:43.370+00:00|19791209300026|4998|2004
2011-08-24T21:32:34.206+00:00|19791209300060|6149|2006
2011-07-18T09:03:42.410+00:00|19791209300072|5523|2007
2011-07-11T01:16:44.238+00:00|19791209300141|2210|2008
2011-07-09T22:38:48.148+00:00|19791209300150|6557|2008
2011-09-03T07:19:48.059+00:00|19791209300156|2828|2007
2011-09-01T08:49:11.999+00:00|19791209300164|2990|2003
2011-08-18T02:58:17.263+00:00|19791209300177|2209|2007
2011-09-04T16:27:00.428+00:00|19791209300182|6485|2006
2011-08-12T05:20:57.958+00:00|19791209300223|2834|2005
2011-07-10T21:04:57.279+00:00|19791209300224|2697|2004
2011-07-11T01:49:19.870+00:00|19791209300225|6554|1999
2011-08-06T10:44:13.396+00:00|19791209300316|5527|2004
2011-08-27T01:58:00.603+00:00|19791209300319|4747|2005
2011-08-20T18:06:42.967+00:00|19791209300333|2213|2003
2011-07-07T21:33:40.386+00:00|19791209300358|5184|2006
2011-08-11T00:48:50.566+00:00|19791209300372|2830|2003
2011-07-30T10:25:25.774+00:00|19791209300374|1849|2001
2011-09-03T05:18:01.041+00:00|19791209300421|3726|2006
2011-08-01T19:44:37.730+00:00|19791209300424|3011|2010
2011-08-10T12:30:56.260+00:00|19791209300453|6558|2009
2011-08-02T20:33:01.065+00:00|19791209300501|5046|2006
2011-09-03T16:48:00.338+00:00|19791209300502|2941|2003
2011-08-17T03:57:08.819+00:00|19791209300504|6346|2006
2011-08-05T13:23:10.023+00:00|19791209300508|2207|2000
2011-07-30T12:22:04.214+00:00|19791209300541|6199|2008
2011-07-23T05:21:32.967+00:00|19791209300571|4749|2004
2011-08-20T05:37:38.812+00:00|19791209300601|2207|1998
2011-08-01T00:51:52.524+00:00|19791209300613|1643|2007
2011-08-08T06:47:05.687+00:00|19791209300650|3010|2002
2011-08-26T23:19:22.264+00:00|19791209300651|1853|2005
2011-08-25T02:12:55.080+00:00|19791209300656|5523|2009
2011-08-29T05:53:03.484+00:00|19791209300744|3015|2008
2011-07-15T05:27:20.456+00:00|19791209300752|6625|2008
2011-07-16T01:20:33.446+00:00|19791209300778|2213|2003
2011-09-06T11:46:22.342+00:00|19791209300782|2946|2003
2011-07-08T15:28:58.682+00:00|19791209300789|2207|2002
2011-07-21T05:51:14.510+00:00|19791209300814|3013|2005
2011-09-04T15:02:39.918+00:00|19791209300828|3007|2007
2011-08-30T21:35:33.462+00:00|19791209300925|1949|1999
2011-08-10T17:14:17.881+00:00|19791209300926|3014|2004
2011-08-30T15:10:14.402+00:00|19791209300953|3013|2009
2011-08-16T15:38:48.366+00:00|19791209300956|3015|2007
2011-07-11T15:19:54.613+00:00|19791209300985|2691|1999
2011-09-03T12:05:03.923+00:00|19791209301021|4750|2007
2011-07-09T17:33:22.869+00:00|19791209301047|5483|2002
2011-08-25T16:54:12.987+00:00|19791209301104|2832|2007
2011-08-03T03:12:25.924+00:00|19791209301186|5047|2007
2011-09-01T06:40:03.766+00:00|19791209301241|2210|2006
2011-07-31T00:02:26.281+00:00|19791209301265|2450|2004
2011-08-01T05:03:42.735+00:00|19791209301317|5529|2008
2011-07-30T14:50:25.705+00:00|19791209301322|5047|2006
2011-08-26T20:59:31.267+00:00|19791209301378|3006|2005
2011-07-16T03:19:07.135+00:00|19791209301404|1578|2004
2011-07-22T09:24:02.509+00:00|19791209301431|6163|2000
2011-08-28T11:09:19.397+00:00|19791209301454|4939|2008
2011-07-15T01:08:03.367+00:00|19791209301495|4743|2010
2011-08-09T14:28:40.499+00:00|19791209301511|2176|2004
2011-08-22T09:02:37.106+00:00|19791209301531|3013|2008
2011-08-26T03:13:35.168+00:00|19791209301538|6476|2008
2011-07-23T00:11:56.088+00:00|19791209301568|2210|2009
2011-08-07T15:26:45.591+00:00|19791209301580|3011|2001
2011-07-28T09:34:13.514+00:00|19791209301603|5496|2010
2011-08-22T14:54:41.520+00:00|19791209301666|6393|2006
2011-10-06T01:23:31.981+00:00|21990232555526|2209|2007
2011-10-17T04:08:45.182+00:00|21990232555527|2208|2005
2011-10-17T16:11:07.791+00:00|21990232555631|2205|2006
2011-09-09T04:22:53.515+00:00|21990232555636|3010|2005
2011-10-19T04:40:44.705+00:00|21990232555642|3008|2003
2011-09-09T21:21:05.079+00:00|21990232555711|5528|2002
2011-09-12T00:01:30.742+00:00|21990232555748|2649|2008
2011-09-13T20:56:48.420+00:00|21990232555781|5988|2005
2011-09-16T07:59:50.305+00:00|21990232555802|4991|2004
2011-10-16T02:32:13.851+00:00|21990232555811|3238|2006
2011-09-18T16:03:21.064+00:00|21990232555820|3007|2003
2011-10-26T14:13:51.023+00:00|21990232555847|5183|2003
2011-10-12T13:10:44.755+00:00|21990232555852|2214|2008
2011-10-03T01:29:48.001+00:00|21990232555855|6393|1998
2011-10-28T14:04:45.205+00:00|21990232555880|3012|1999
2011-10-13T08:26:26.304+00:00|21990232555921|2834|1999
2011-10-23T01:08:51.008+00:00|21990232556019|3007|2004
2011-10-03T08:42:56.287+00:00|21990232556030|2434|2002
2011-09-07T04:24:49.372+00:00|21990232556032|2206|2001
2011-10-26T19:55:13.777+00:00|21990232556036|4991|2000
2011-10-30T08:22:51.951+00:00|21990232556052|2829|2009
2011-09-18T02:40:31.062+00:00|21990232556059|1806|2002
2011-10-12T10:20:47.610+00:00|21990232556064|5596|2011
2011-10-29T10:27:46.386+00:00|21990232556083|3007|2000
2011-10-10T05:30:25.285+00:00|21990232556107|2213|2011
2011-10-18T13:10:31.243+00:00|21990232556121|3006|2001
2011-11-05T01:24:09.054+00:00|21990232556130|7941|2002
2011-09-30T03:59:36.392+00:00|21990232556140|5039|2006
2011-10-10T05:33:46.572+00:00|21990232556172|6439|2007
2011-09-21T05:53:46.319+00:00|21990232556176|2208|1999
2011-09-07T05:02:25.381+00:00|21990232556183|3007|2001
2011-10-01T08:26:18.866+00:00|21990232556187|6407|2003
2011-10-29T11:28:31.478+00:00|21990232556205|5947|2010
2011-09-13T19:32:45.807+00:00|21990232556212|1613|2002
2011-09-24T13:45:52.717+00:00|21990232556230|6441|2007
2011-09-30T05:11:50.835+00:00|21990232556235|3015|2008
2011-10-27T20:47:17.413+00:00|21990232556238|2211|2001
2011-10-18T03:57:46.974+00:00|21990232556240|2206|2008
2011-10-16T23:24:46.735+00:00|21990232556241|3010|1999
2011-09-17T19:38:15.987+00:00|21990232556251|4991|2007
2011-10-05T07:28:34.467+00:00|21990232556266|1961|2003
2011-09-22T16:19:14.251+00:00|21990232556269|4943|2006
2011-09-30T04:17:56.991+00:00|21990232556301|6309|2005
2011-10-11T07:37:57.632+00:00|21990232556302|6800|1998
2011-10-06T20:26:13.355+00:00|21990232556335|2213|2002
2011-09-24T22:49:29.486+00:00|21990232556360|5038|2002
2011-09-07T21:56:53.016+00:00|21990232556367|6668|2003
2011-10-13T03:58:19.453+00:00|21990232556387|6344|2007
2011-10-19T04:30:25.141+00:00|21990232556445|1605|1999
2011-10-22T12:21:39.391+00:00|21990232556488|2210|2006
2011-09-08T11:22:15.224+00:00|21990232556493|5143|2002
2011-10-10T19:14:04.682+00:00|21990232556511|2211|2009
2011-10-11T09:56:59.162+00:00|21990232556531|5267|2000
2011-11-03T05:00:41.010+00:00|21990232556540|3013|2007
2011-09-19T03:58:14.784+00:00|21990232556558|2206|2010
2011-10-11T18:01:09.749+00:00|21990232556562|2449|2010
2011-09-26T07:06:32.768+00:00|21990232556604|2213|2007
2011-10-16T18:54:45.142+00:00|21990232556617|2385|2000
2011-10-28T03:34:31.651+00:00|21990232556618|2436|2008
2011-09-22T01:12:10.340+00:00|21990232556635|1811|2003
2011-09-30T08:13:17.810+00:00|21990232556641|2203|2002
2011-10-19T10:43:39.110+00:00|21990232556711|2827|2004
2011-11-01T00:38:36.171+00:00|21990232556739|2946|2009
2011-10-05T13:13:09.920+00:00|21990232556763|3008|2004
2011-09-07T10:20:27.842+00:00|21990232556792|1990|2010
2011-10-15T02:35:40.448+00:00|21990232556820|2209|2008
2011-10-13T23:54:45.935+00:00|21990232556823|4996|2001
2011-09-24T20:42:01.382+00:00|21990232556850|2647|2005
2011-09-08T02:01:13.326+00:00|21990232556856|2638|2002
2011-10-19T02:03:59.150+00:00|21990232556858|2986|2002
2011-09-30T22:07:45.943+00:00|21990232556898|3012|2003
2011-10-18T14:56:25.391+00:00|21990232556972|2213|2002
2011-09-11T23:54:05.271+00:00|21990232556984|4743|2007
2011-09-07T23:18:51.474+00:00|21990232557010|6799|2003
2011-10-26T21:58:09.194+00:00|21990232557019|4749|2009
2011-10-21T02:53:11.518+00:00|21990232557028|2383|2005
2011-10-09T03:45:04.496+00:00|21990232557041|2207|2007
2011-09-29T01:13:27.015+00:00|21990232557043|4992|2005
2011-09-11T03:47:11.119+00:00|21990232557053|6799|2004
2011-10-08T19:14:24.876+00:00|21990232557062|3013|2008
2011-10-17T12:57:03.116+00:00|21990232557110|4751|2010
2011-09-23T21:25:15.350+00:00|21990232557140|3012|2005
2011-10-07T06:19:36.786+00:00|21990232557153|5985|2007
2011-11-02T03:06:49.555+00:00|21990232557164|1984|2007
2011-10-21T11:28:29.475+00:00|21990232557184|6197|2003
2012-01-02T01:21:20.107+00:00|24189255811104|5047|2000
2012-01-05T08:24:07.850+00:00|24189255811142|2205|2004
2012-01-04T10:50:12.498+00:00|24189255811148|6199|2009
2011-11-09T01:53:51.580+00:00|24189255811154|5147|2003
2011-11-09T02:53:00.261+00:00|24189255811168|2205|2001
2011-11-30T22:46:28.337+00:00|24189255811171|2206|1999
2011-12-28T01:43:39.514+00:00|24189255811175|4941|2009
2011-11-30T20:08:48.811+00:00|24189255811178|1850|2009
2011-12-14T18:36:07.317+00:00|24189255811180|5177|2003
2011-12-12T11:26:50.588+00:00|24189255811236|2833|2002
2011-12-20T12:37:14.424+00:00|24189255811282|2208|2006
2011-11-29T13:34:38.780+00:00|24189255811323|5146|2003
2011-11-15T05:55:53.804+00:00|24189255811326|1849|2005
2011-12-18T04:02:09.396+00:00|24189255811361|5806|2007
2011-12-23T13:13:24.054+00:00|24189255811413|3220|2005
2011-12-15T17:06:40.143+00:00|24189255811415|2212|2001
2011-11-30T16:06:48.572+00:00|24189255811431|1857|2003
2011-12-31T19:06:57.054+00:00|24189255811433|7895|2000
2011-12-16T06:00:34.363+00:00|24189255811512|4991|2006
2011-11-17T04:54:07.162+00:00|24189255811539|5044|2006
2011-11-14T12:19:34.728+00:00|24189255811577|5270|2001
2011-12-29T08:44:39.045+00:00|24189255811622|2986|2006
2011-12-10T17:41:10.929+00:00|24189255811643|1981|2008
2011-11-13T00:30:53.393+00:00|24189255811649|5235|2005
2011-12-11T20:41:32.729+00:00|24189255811684|3013|2006
2011-11-24T04:56:54.514+00:00|24189255811723|1577|2000
2011-11-14T13:12:40.635+00:00|24189255811738|5271|2001
2011-11-09T14:25:01.830+00:00|24189255811756|2207|2008
2011-12-22T13:45:06.111+00:00|24189255811765|6801|2008
2011-12-09T01:37:05.462+00:00|24189255811783|7899|2004
2012-01-04T10:38:08.302+00:00|24189255811799|5870|2007
2011-12-26T12:11:09.098+00:00|24189255811875|3009|2005
2011-11-28T05:36:59.842+00:00|24189255811896|1838|2003
2011-11-24T04:26:16.387+00:00|24189255811905|5141|2001
2011-11-19T11:30:32.158+00:00|24189255811917|2447|1998
2012-01-04T00:50:08.629+00:00|24189255811930|2990|2007
2011-11-16T21:12:07.377+00:00|24189255811971|7951|2010
2011-12-27T17:38:14.432+00:00|24189255811993|6475|2005
2012-01-01T18:27:02.874+00:00|24189255811996|3209|2009
2011-11-08T10:40:00.522+00:00|24189255812004|1850|2002
2011-12-12T00:43:25.067+00:00|24189255812036|3013|2002
2012-01-07T04:36:08.700+00:00|24189255812037|2441|2003
2011-12-25T13:32:58.558+00:00|24189255812042|2209|2003
2011-12-16T12:48:13.777+00:00|24189255812066|4143|1999
2011-11-10T21:58:05.069+00:00|24189255812068|4750|2002
2011-11-20T07:46:51.987+00:00|24189255812078|3012|2004
2012-01-05T09:33:51.473+00:00|24189255812099|2449|2006
2011-12-08T11:10:23.389+00:00|24189255812134|6138|2005
2011-11-18T06:31:09.849+00:00|24189255812145|5270|2007
2011-11-25T07:42:16.349+00:00|24189255812158|1854|2003
2011-12-20T22:35:48.323+00:00|24189255812164|3007|2001
2011-11-20T11:50:39.404+00:00|24189255812167|2835|2006
2011-11-18T21:49:14.369+00:00|24189255812205|2832|2008
2011-11-13T09:39:26.047+00:00|24189255812238|7874|2000
2011-11-14T03:19:16.434+00:00|24189255812253|2211|2009
2011-11-27T12:19:50.403+00:00|24189255812278|6803|2006
2011-12-01T17:09:18.568+00:00|24189255812301|6799|2003
2011-11-18T02:03:12.675+00:00|24189255812361|5529|2005
2011-11-08T03:19:42.870+00:00|24189255812380|1857|2009
2011-12-20T04:34:57.741+00:00|24189255812389|2206|2009
2011-11-26T19:26:50.679+00:00|24189255812458|4990|2004
2011-12-30T16:42:09.596+00:00|24189255812468|3006|2004
2011-12-29T23:51:41.853+00:00|24189255812476|5235|2006
2011-11-06T23:53:00.488+00:00|24189255812506|5819|2001
2011-11-19T07:05:23.514+00:00|24189255812511|3514|2007
2011-12-11T23:18:46.844+00:00|24189255812512|5154|2009
