creationDate|PersonId|CompanyId|workFrom
2010-10-11T07:42:27.371+00:00|8796093023282|923|2009
2010-10-11T07:42:27.371+00:00|8796093023282|909|2010
2010-09-06T15:56:07.628+00:00|8796093023289|665|2010
2010-10-04T10:36:31.475+00:00|8796093023290|1342|2002
2010-09-11T03:44:09.495+00:00|8796093023321|801|2005
2010-09-11T03:44:09.495+00:00|8796093023321|796|2005
2010-09-11T03:44:09.495+00:00|8796093023321|782|2005
2010-09-12T21:30:35.275+00:00|8796093023364|225|2008
2010-09-12T21:30:35.275+00:00|8796093023364|234|2007
2010-09-12T21:30:35.275+00:00|8796093023364|237|2008
2010-10-01T10:23:20.647+00:00|8796093023371|1227|2005
2010-10-01T10:23:20.647+00:00|8796093023371|543|2005
2010-10-13T19:28:02.304+00:00|8796093023387|481|2008
2010-10-13T19:28:02.304+00:00|8796093023387|483|2012
2010-10-13T19:28:02.304+00:00|8796093023387|484|2005
2010-10-13T19:28:02.304+00:00|8796093023387|452|2011
2010-10-13T19:28:02.304+00:00|8796093023387|444|2005
2010-09-08T20:50:05.777+00:00|8796093023402|577|2002
2010-09-08T20:50:05.777+00:00|8796093023402|561|2002
2010-09-08T20:50:05.777+00:00|8796093023402|579|2002
2010-09-08T20:50:05.777+00:00|8796093023402|572|2003
2010-10-25T14:11:27.579+00:00|8796093023425|927|2008
2010-09-25T04:52:34.520+00:00|8796093023500|49|2009
2010-09-25T04:52:34.520+00:00|8796093023500|68|2009
2010-09-25T04:52:34.520+00:00|8796093023500|46|2010
2010-09-30T08:19:08.526+00:00|8796093023536|928|2003
2010-09-30T08:19:08.526+00:00|8796093023536|736|2003
2010-09-30T08:19:08.526+00:00|8796093023536|913|2003
2010-09-30T08:19:08.526+00:00|8796093023536|920|2004
2010-09-30T08:19:08.526+00:00|8796093023536|911|2002
2010-10-12T01:40:55.350+00:00|8796093023537|1320|2010
2010-10-12T01:40:55.350+00:00|8796093023537|1321|2010
2010-09-09T17:35:55.318+00:00|8796093023573|208|2011
2010-09-09T17:35:55.318+00:00|8796093023573|205|2010
2010-10-03T15:49:11.115+00:00|8796093023616|10|2008
2010-10-16T07:19:36.043+00:00|8796093023625|8|2008
2010-10-16T07:19:36.043+00:00|8796093023625|9|2009
2010-10-13T13:08:20.021+00:00|8796093023653|611|2002
2010-10-13T13:08:20.021+00:00|8796093023653|532|2002
2010-10-13T13:08:20.021+00:00|8796093023653|533|2001
2010-10-13T13:08:20.021+00:00|8796093023653|536|2001
2010-09-15T17:08:54.344+00:00|8796093023658|914|2011
2010-09-15T17:08:54.344+00:00|8796093023658|935|2010
2010-09-15T17:08:54.344+00:00|8796093023658|921|2010
2010-09-15T17:08:54.344+00:00|8796093023658|905|2010
2010-10-10T13:52:59.239+00:00|8796093023740|181|2003
2010-10-04T21:41:25.850+00:00|8796093023782|512|2007
2010-10-04T21:41:25.850+00:00|8796093023782|497|2007
2010-10-04T21:41:25.850+00:00|8796093023782|501|2008
2010-10-04T21:41:25.850+00:00|8796093023782|505|2007
2010-10-04T21:41:25.850+00:00|8796093023782|508|2007
2010-09-21T13:17:15.211+00:00|8796093023802|354|1999
2010-09-06T13:08:10.621+00:00|8796093023809|1363|2004
2010-09-06T13:08:10.621+00:00|8796093023809|1351|2005
2010-09-06T13:08:10.621+00:00|8796093023809|1383|2004
2010-09-06T13:08:10.621+00:00|8796093023809|1387|2003
2010-09-08T16:32:38.655+00:00|8796093023824|888|2007
2010-09-08T16:32:38.655+00:00|8796093023824|889|2006
2010-09-08T16:32:38.655+00:00|8796093023824|890|2007
2010-09-08T16:32:38.655+00:00|8796093023824|892|2006
2010-09-08T16:32:38.655+00:00|8796093023824|895|2006
2010-11-03T05:35:52.301+00:00|8796093023835|255|2007
2010-10-07T00:36:12.132+00:00|8796093023851|508|2002
2010-10-07T00:36:12.132+00:00|8796093023851|511|2002
2010-10-19T00:37:10.227+00:00|8796093023864|1321|2002
2010-10-19T00:37:10.227+00:00|8796093023864|1322|2003
2010-09-05T13:59:38.156+00:00|8796093023876|864|2003
2010-09-05T13:59:38.156+00:00|8796093023876|865|2002
2010-10-17T01:14:03.906+00:00|8796093023892|541|2008
2010-10-23T03:57:57.067+00:00|8796093023895|1108|2004
2010-10-23T03:57:57.067+00:00|8796093023895|1081|2005
2010-10-23T03:57:57.067+00:00|8796093023895|1100|2004
2010-10-23T03:57:57.067+00:00|8796093023895|1087|2004
2010-09-22T01:36:46.375+00:00|8796093023896|1310|2008
2010-11-13T15:50:09.443+00:00|10995116277761|496|2006
2010-11-13T15:50:09.443+00:00|10995116277761|514|2005
2010-11-13T15:50:09.443+00:00|10995116277761|293|2006
2010-11-13T15:50:09.443+00:00|10995116277761|507|2006
2010-12-24T05:25:34.086+00:00|10995116277782|680|2007
2010-12-24T05:25:34.086+00:00|10995116277782|666|2008
2010-12-24T05:25:34.086+00:00|10995116277782|670|2008
2011-01-01T05:30:08.075+00:00|10995116277819|545|2002
2010-12-22T06:54:53.357+00:00|10995116277851|547|2007
2010-12-22T06:54:53.357+00:00|10995116277851|549|2009
2010-12-22T06:54:53.357+00:00|10995116277851|774|2011
2010-12-22T06:54:53.357+00:00|10995116277851|552|2003
2010-11-22T00:50:41.871+00:00|10995116277892|399|2004
2010-12-13T08:59:37.060+00:00|10995116277916|1361|2005
2010-12-13T08:59:37.060+00:00|10995116277916|1375|2006
2010-12-06T10:22:58.261+00:00|10995116277934|1155|2005
2010-12-06T10:22:58.261+00:00|10995116277934|1140|2005
2010-12-06T10:22:58.261+00:00|10995116277934|1159|2005
2010-12-06T10:22:58.261+00:00|10995116277934|1143|2005
2010-12-06T10:22:58.261+00:00|10995116277934|1145|2004
2010-12-31T09:26:24.701+00:00|10995116278006|211|2007
2010-12-31T09:26:24.701+00:00|10995116278006|245|2007
2010-12-31T09:26:24.701+00:00|10995116278006|220|2008
2010-12-21T00:27:55.379+00:00|10995116278031|480|2005
2010-12-21T00:27:55.379+00:00|10995116278031|485|2007
2010-12-21T00:27:55.379+00:00|10995116278031|461|2006
2010-12-06T21:51:47.922+00:00|10995116278066|908|2003
2010-11-30T13:37:07.118+00:00|10995116278083|1572|2005
2010-11-30T13:37:07.118+00:00|10995116278083|758|2005
2010-12-09T05:20:50.823+00:00|10995116278091|362|2006
2010-12-09T05:20:50.823+00:00|10995116278091|348|2006
2010-12-09T05:20:50.823+00:00|10995116278091|366|2006
2010-11-09T18:27:17.903+00:00|10995116278104|4|2005
2010-11-09T18:27:17.903+00:00|10995116278104|1066|2005
2010-11-09T18:27:17.903+00:00|10995116278104|428|2004
2010-11-14T09:57:19.158+00:00|10995116278132|809|2008
2010-12-27T01:39:10.799+00:00|10995116278182|674|2009
2010-12-12T11:45:12.485+00:00|10995116278196|1001|2006
2010-12-12T11:45:12.485+00:00|10995116278196|1002|2012
2010-12-18T04:30:29.961+00:00|10995116278204|922|2006
2010-12-18T04:30:29.961+00:00|10995116278204|908|2006
2010-12-18T04:30:29.961+00:00|10995116278204|910|2007
2010-12-09T03:23:07.180+00:00|10995116278230|1009|2010
2010-12-09T03:23:07.180+00:00|10995116278230|1010|2010
2010-12-09T03:23:07.180+00:00|10995116278230|1012|2011
2010-12-24T18:17:53.101+00:00|10995116278235|1037|2005
2010-12-28T12:58:21.335+00:00|10995116278271|929|2005
2010-12-28T12:58:21.335+00:00|10995116278271|920|2006
2010-12-28T12:58:21.335+00:00|10995116278271|926|2009
2010-12-27T07:56:38.764+00:00|10995116278275|897|2004
2010-12-27T07:56:38.764+00:00|10995116278275|888|2003
2010-12-06T00:04:13.146+00:00|10995116278314|1171|2009
2010-12-06T00:04:13.146+00:00|10995116278314|1159|2008
2010-12-06T00:04:13.146+00:00|10995116278314|1151|2008
2010-12-19T13:28:36.443+00:00|10995116278322|113|2007
2010-12-19T13:28:36.443+00:00|10995116278322|114|2007
2010-12-01T00:12:38.988+00:00|10995116278326|1570|2002
2010-12-01T00:12:38.988+00:00|10995116278326|1571|2002
2010-12-01T00:12:38.988+00:00|10995116278326|1572|2001
2010-12-24T20:50:56.894+00:00|10995116278328|1121|2006
2010-12-24T20:50:56.894+00:00|10995116278328|1125|2006
2010-12-24T20:50:56.894+00:00|10995116278328|1119|2005
2010-12-04T23:56:23.563+00:00|10995116278352|1321|2003
2010-12-04T23:56:23.563+00:00|10995116278352|1322|2003
2010-12-04T23:56:23.563+00:00|10995116278352|1323|2004
2010-11-16T00:20:53.635+00:00|10995116278390|179|2008
2010-11-16T00:20:53.635+00:00|10995116278390|935|2007
2010-11-16T00:20:53.635+00:00|10995116278390|170|2008
2010-11-16T00:20:53.635+00:00|10995116278390|171|2008
2010-11-16T00:20:53.635+00:00|10995116278390|159|2008
2010-11-06T07:50:28.346+00:00|10995116278397|566|2011
2010-11-06T07:50:28.346+00:00|10995116278397|585|2011
2010-11-06T07:50:28.346+00:00|10995116278397|588|2010
2010-11-06T07:50:28.346+00:00|10995116278397|558|2010
2010-11-04T21:15:41.496+00:00|10995116278408|676|2011
2010-11-04T21:15:41.496+00:00|10995116278408|679|2011
2010-11-04T21:15:41.496+00:00|10995116278408|669|2013
2010-12-09T21:17:38.115+00:00|10995116278421|1117|2004
2010-12-09T21:17:38.115+00:00|10995116278421|1118|2003
2010-12-09T22:34:07.266+00:00|10995116278447|544|2009
2010-12-09T22:34:07.266+00:00|10995116278447|545|2010
2010-12-09T22:34:07.266+00:00|10995116278447|546|2009
2010-12-09T22:34:07.266+00:00|10995116278447|547|2009
2010-12-09T22:34:07.266+00:00|10995116278447|553|2008
2010-11-20T00:59:00.461+00:00|10995116278449|1472|2010
2010-11-20T00:59:00.461+00:00|10995116278449|1474|2009
2010-11-20T00:59:00.461+00:00|10995116278449|1459|2010
2010-12-27T01:30:25.275+00:00|10995116278482|547|2005
2010-12-27T01:30:25.275+00:00|10995116278482|551|2004
2010-12-27T01:30:25.275+00:00|10995116278482|553|2004
2010-12-27T01:30:25.275+00:00|10995116278482|540|2004
2010-12-15T08:19:19.630+00:00|10995116278498|1559|2000
2010-12-15T08:19:19.630+00:00|10995116278498|1560|2000
2010-11-25T01:38:13.942+00:00|10995116278524|160|2009
2010-11-25T01:38:13.942+00:00|10995116278524|137|2006
2010-11-25T01:38:13.942+00:00|10995116278524|155|2004
2010-11-25T01:38:13.942+00:00|10995116278524|139|2006
2010-11-25T01:38:13.942+00:00|10995116278524|158|2001
2010-12-01T14:48:36.465+00:00|10995116278554|913|2008
2010-12-01T14:48:36.465+00:00|10995116278554|920|2009
2010-11-16T04:55:15.203+00:00|10995116278578|919|2004
2010-11-16T04:55:15.203+00:00|10995116278578|921|2004
2010-11-16T04:55:15.203+00:00|10995116278578|911|2003
2010-11-20T11:44:21.654+00:00|10995116278599|967|2004
2010-11-20T11:44:21.654+00:00|10995116278599|951|1998
2010-11-20T11:44:21.654+00:00|10995116278599|968|2005
2010-12-31T04:35:59.843+00:00|10995116278624|1377|2006
2010-12-31T04:35:59.843+00:00|10995116278624|1366|2006
2010-12-31T04:35:59.843+00:00|10995116278624|1354|2006
2010-12-31T04:35:59.843+00:00|10995116278624|1374|2007
2010-12-27T19:16:42.781+00:00|10995116278656|1557|2002
2010-12-27T19:16:42.781+00:00|10995116278656|1559|2011
2010-11-19T10:20:25.650+00:00|10995116278727|950|2007
2010-11-19T10:20:25.650+00:00|10995116278727|951|2006
2010-11-19T10:20:25.650+00:00|10995116278727|904|2007
2010-11-19T10:20:25.650+00:00|10995116278727|958|2007
2010-11-24T16:33:39.893+00:00|10995116278729|1557|2000
2010-11-24T16:33:39.893+00:00|10995116278729|398|2001
2011-01-02T00:02:15.762+00:00|10995116278753|927|2010
2010-11-22T21:01:26.468+00:00|10995116278767|1008|2008
2010-11-22T21:01:26.468+00:00|10995116278767|1003|2005
2010-11-22T21:01:26.468+00:00|10995116278767|1006|2007
2010-11-22T21:01:26.468+00:00|10995116278767|1007|2010
2010-12-22T03:14:04.654+00:00|10995116278785|1361|2010
2010-12-22T03:14:04.654+00:00|10995116278785|1377|2010
2010-12-22T03:14:04.654+00:00|10995116278785|1370|2008
2010-12-19T12:44:04.068+00:00|10995116278803|467|2006
2010-12-19T12:44:04.068+00:00|10995116278803|470|2005
2010-12-19T12:44:04.068+00:00|10995116278803|454|2004
2010-12-19T12:44:04.068+00:00|10995116278803|489|2004
2010-12-05T15:34:18.603+00:00|10995116278836|1456|2003
2010-12-05T15:34:18.603+00:00|10995116278836|1505|2003
2010-12-05T15:34:18.603+00:00|10995116278836|1522|2003
2010-12-06T01:10:19.375+00:00|10995116278912|1025|2008
2010-12-06T01:10:19.375+00:00|10995116278912|1094|2009
2010-12-06T01:10:19.375+00:00|10995116278912|1001|2010
2010-12-06T01:10:19.375+00:00|10995116278912|523|2009
2010-12-06T01:10:19.375+00:00|10995116278912|1085|2009
2010-11-17T06:42:45.549+00:00|10995116278952|705|2008
2011-01-02T07:29:07.801+00:00|10995116278970|934|1999
2010-12-07T04:56:39.656+00:00|10995116278995|1093|2010
2010-12-07T04:56:39.656+00:00|10995116278995|1064|2011
2010-12-07T04:56:39.656+00:00|10995116278995|1033|2011
2010-12-07T04:56:39.656+00:00|10995116278995|1035|2011
2010-12-07T04:56:39.656+00:00|10995116278995|1036|2011
2010-11-28T09:15:13.393+00:00|10995116278996|930|2002
2010-11-28T09:15:13.393+00:00|10995116278996|933|2001
2010-11-28T09:15:13.393+00:00|10995116278996|920|2001
2010-11-28T09:15:13.393+00:00|10995116278996|937|2000
2010-12-31T20:41:17.494+00:00|10995116279002|1267|2007
2010-12-31T20:41:17.494+00:00|10995116279002|1244|2007
2010-12-31T20:41:17.494+00:00|10995116279002|1261|2007
2010-12-27T18:32:15.400+00:00|10995116279035|1409|2011
2010-12-27T18:32:15.400+00:00|10995116279035|1395|2012
2010-12-27T18:32:15.400+00:00|10995116279035|1391|2011
2010-12-27T04:22:14.075+00:00|10995116279084|544|2003
2010-12-27T04:22:14.075+00:00|10995116279084|551|2003
2010-12-27T04:22:14.075+00:00|10995116279084|539|2003
2010-12-27T04:22:14.075+00:00|10995116279084|1005|2002
2010-12-09T11:41:21.690+00:00|10995116279130|929|2002
2010-12-09T11:41:21.690+00:00|10995116279130|930|2002
2010-12-09T11:41:21.690+00:00|10995116279130|906|2001
2010-12-03T06:35:41.089+00:00|10995116279153|567|1998
2010-11-08T20:59:40.947+00:00|10995116279162|1016|2000
2010-11-08T20:59:40.947+00:00|10995116279162|1020|2000
2010-11-07T23:24:00.828+00:00|10995116279197|465|2000
2010-11-07T23:24:00.828+00:00|10995116279197|452|1999
2010-12-04T14:00:14.844+00:00|10995116279201|977|2005
2010-12-04T14:00:14.844+00:00|10995116279201|978|2005
2010-12-04T14:00:14.844+00:00|10995116279201|979|2004
2010-12-04T14:00:14.844+00:00|10995116279201|980|2005
2010-12-16T07:18:26.472+00:00|10995116279215|290|1998
2010-12-16T07:18:26.472+00:00|10995116279215|280|1998
2010-12-16T07:18:26.472+00:00|10995116279215|283|1999
2010-12-16T07:18:26.472+00:00|10995116279215|268|1998
2010-12-11T19:24:19.694+00:00|10995116279270|549|2001
2010-12-11T19:24:19.694+00:00|10995116279270|553|2001
2010-12-20T07:28:30.579+00:00|10995116279272|673|2005
2010-12-20T07:28:30.579+00:00|10995116279272|675|2003
2010-12-20T07:28:30.579+00:00|10995116279272|676|2005
2010-12-20T07:28:30.579+00:00|10995116279272|678|2005
2010-12-20T07:28:30.579+00:00|10995116279272|667|2004
2010-12-01T16:49:24.096+00:00|10995116279273|1558|2007
2010-12-01T16:49:24.096+00:00|10995116279273|1559|2011
2010-11-26T16:54:43.228+00:00|10995116279339|966|2004
2010-11-26T16:54:43.228+00:00|10995116279339|954|2003
2010-12-23T03:42:44.428+00:00|10995116279358|550|2009
2010-12-23T03:42:44.428+00:00|10995116279358|1528|2009
2010-12-23T03:42:44.428+00:00|10995116279358|542|2008
2010-12-28T22:19:17.811+00:00|10995116279363|913|2006
2010-12-28T22:19:17.811+00:00|10995116279363|914|2007
2010-12-28T22:19:17.811+00:00|10995116279363|932|2006
2010-12-28T22:19:17.811+00:00|10995116279363|917|2008
2010-12-29T08:46:47.554+00:00|10995116279364|1357|2001
2010-11-26T13:17:34.722+00:00|10995116279375|673|2008
2010-11-26T13:17:34.722+00:00|10995116279375|675|2007
2010-11-26T13:17:34.722+00:00|10995116279375|680|2005
2010-11-26T13:17:34.722+00:00|10995116279375|666|2006
2010-11-26T13:17:34.722+00:00|10995116279375|668|2008
2010-12-03T09:00:10.669+00:00|10995116279452|598|2009
2010-12-03T09:00:10.669+00:00|10995116279452|603|2009
2010-12-03T09:00:10.669+00:00|10995116279452|591|2008
2011-02-28T08:13:29.086+00:00|13194139533343|481|2002
2011-02-28T08:13:29.086+00:00|13194139533343|483|2002
2011-02-28T08:13:29.086+00:00|13194139533343|457|2000
2011-02-28T08:13:29.086+00:00|13194139533343|459|2002
2011-02-28T08:13:29.086+00:00|13194139533343|444|2001
2011-01-19T01:26:05.018+00:00|13194139533367|296|2004
2011-01-19T01:26:05.018+00:00|13194139533367|298|2004
2011-03-02T17:04:21.323+00:00|13194139533372|444|2011
2011-03-02T17:04:21.323+00:00|13194139533372|445|2012
2011-03-03T08:19:36.129+00:00|13194139533439|676|2008
2011-02-27T10:00:17.636+00:00|13194139533448|1057|2002
2011-02-27T10:00:17.636+00:00|13194139533448|1044|2001
2011-02-27T10:00:17.636+00:00|13194139533448|1078|2001
2011-02-22T11:03:00.249+00:00|13194139533457|1444|2007
2011-02-22T11:03:00.249+00:00|13194139533457|1453|2006
2011-02-22T11:03:00.249+00:00|13194139533457|1487|2007
2011-03-03T18:30:13.376+00:00|13194139533496|1557|2001
2011-03-03T18:30:13.376+00:00|13194139533496|1561|2001
2011-01-26T13:21:31.638+00:00|13194139533520|1568|2004
2011-01-26T13:21:31.638+00:00|13194139533520|1310|2002
2011-01-26T13:21:31.638+00:00|13194139533520|1567|2003
2011-01-20T00:02:57.055+00:00|13194139533545|1312|2002
2011-01-20T00:02:57.055+00:00|13194139533545|1305|2003
2011-01-20T00:02:57.055+00:00|13194139533545|1131|2003
2011-01-20T00:02:57.055+00:00|13194139533545|1309|2004
2011-01-04T17:14:30.554+00:00|13194139533548|23|2004
2011-01-04T17:14:30.554+00:00|13194139533548|24|2006
2011-01-04T17:14:30.554+00:00|13194139533548|26|2005
2011-01-04T17:14:30.554+00:00|13194139533548|29|2010
2011-01-15T11:02:06.257+00:00|13194139533562|553|2001
2011-01-15T11:02:06.257+00:00|13194139533562|538|2002
2011-01-15T11:02:06.257+00:00|13194139533562|539|2002
2011-01-15T11:02:06.257+00:00|13194139533562|542|2003
2011-02-21T06:25:09.354+00:00|13194139533577|1313|2001
2011-02-21T06:25:09.354+00:00|13194139533577|1307|2001
2011-01-26T11:57:02.470+00:00|13194139533620|471|2002
2011-01-26T11:57:02.470+00:00|13194139533620|477|2002
2011-01-27T08:09:38.087+00:00|13194139533641|1296|2003
2011-02-22T13:46:39.579+00:00|13194139533645|499|2007
2011-02-22T13:46:39.579+00:00|13194139533645|502|2006
2011-02-22T13:46:39.579+00:00|13194139533645|505|2006
2011-02-22T13:46:39.579+00:00|13194139533645|493|2006
2011-01-30T02:46:04.839+00:00|13194139533664|545|2006
2011-01-30T02:46:04.839+00:00|13194139533664|548|2007
2011-01-30T02:46:04.839+00:00|13194139533664|553|2007
2011-01-30T02:46:04.839+00:00|13194139533664|542|2006
2011-01-16T17:04:35.075+00:00|13194139533675|356|2008
2011-01-16T17:04:35.075+00:00|13194139533675|348|2008
2011-01-16T17:04:35.075+00:00|13194139533675|350|2008
2011-01-16T03:21:25.567+00:00|13194139533714|547|2005
2011-01-16T03:21:25.567+00:00|13194139533714|551|2005
2011-02-25T21:50:40.245+00:00|13194139533721|553|2009
2011-02-03T06:00:52.626+00:00|13194139533727|950|2007
2011-02-03T06:00:52.626+00:00|13194139533727|957|2007
2011-02-13T15:39:45.284+00:00|13194139533732|913|2003
2011-02-13T15:39:45.284+00:00|13194139533732|909|2008
2011-01-11T15:00:38.098+00:00|13194139533743|866|2008
2011-01-24T12:42:59.437+00:00|13194139533753|919|2005
2011-01-24T12:42:59.437+00:00|13194139533753|937|2005
2011-03-05T18:09:10.130+00:00|13194139533758|721|2011
2011-03-05T18:09:10.130+00:00|13194139533758|726|2011
2011-03-05T18:09:10.130+00:00|13194139533758|553|2009
2011-03-05T18:09:10.130+00:00|13194139533758|716|2008
2011-03-05T18:09:10.130+00:00|13194139533758|718|2012
2011-02-04T05:25:08.159+00:00|13194139533820|1568|2012
2011-01-07T08:28:18.216+00:00|13194139533901|903|2010
2011-01-07T08:28:18.216+00:00|13194139533901|904|2012
2011-01-25T15:38:23.417+00:00|13194139533919|864|2008
2011-01-25T15:38:23.417+00:00|13194139533919|914|2008
2011-02-11T18:03:25.605+00:00|13194139533931|448|2003
2011-02-11T18:03:25.605+00:00|13194139533931|455|2003
2011-02-11T18:03:25.605+00:00|13194139533931|456|2004
2011-03-01T03:22:56.188+00:00|13194139533940|576|2005
2011-03-01T03:22:56.188+00:00|13194139533940|581|2004
2011-03-01T03:44:55.035+00:00|13194139533965|775|2001
2011-03-01T03:44:55.035+00:00|13194139533965|44|2002
2011-03-05T19:13:17.293+00:00|13194139533966|1033|2003
2011-01-20T09:14:45.234+00:00|13194139534003|551|2010
2011-01-20T09:14:45.234+00:00|13194139534003|297|2010
2011-01-20T09:14:45.234+00:00|13194139534003|538|2012
2011-01-20T09:14:45.234+00:00|13194139534003|541|2010
2011-01-20T09:14:45.234+00:00|13194139534003|543|2011
2011-01-24T01:09:31.443+00:00|13194139534051|896|2009
2011-02-22T17:25:11.303+00:00|13194139534060|199|1999
2011-02-22T17:25:11.303+00:00|13194139534060|202|1999
2011-02-08T03:30:35.135+00:00|13194139534129|1320|2006
2011-02-09T02:29:39.874+00:00|13194139534169|788|2004
2011-02-09T02:29:39.874+00:00|13194139534169|887|2006
2011-01-30T01:19:47.850+00:00|13194139534173|400|2005
2011-01-30T01:19:47.850+00:00|13194139534173|399|2006
2011-03-06T09:03:02.654+00:00|13194139534212|66|2002
2011-02-07T13:48:11.934+00:00|13194139534219|259|2005
2011-02-14T09:51:28.218+00:00|13194139534223|546|2008
2011-02-15T19:41:04.759+00:00|13194139534224|1114|2004
2011-02-15T19:41:04.759+00:00|13194139534224|124|2003
2011-02-28T21:33:07.346+00:00|13194139534228|892|2007
2011-02-28T21:33:07.346+00:00|13194139534228|895|2008
2011-01-27T06:26:19.978+00:00|13194139534261|1557|2004
2011-01-27T06:26:19.978+00:00|13194139534261|1558|2005
2011-01-27T06:26:19.978+00:00|13194139534261|1560|2004
2011-01-27T06:26:19.978+00:00|13194139534261|1561|2004
2011-03-05T08:05:57.889+00:00|13194139534284|1057|2006
2011-01-20T11:22:24.723+00:00|13194139534338|1557|2005
2011-01-20T11:22:24.723+00:00|13194139534338|1558|2007
2011-01-20T11:22:24.723+00:00|13194139534338|1560|2007
2011-01-20T11:22:24.723+00:00|13194139534338|1561|2006
2011-01-05T18:10:03.430+00:00|13194139534340|300|2001
2011-01-05T18:10:03.430+00:00|13194139534340|303|2002
2011-01-20T04:49:44.377+00:00|13194139534424|666|2004
2011-01-25T05:35:43.123+00:00|13194139534431|933|2007
2011-01-25T05:35:43.123+00:00|13194139534431|927|2008
2011-02-22T22:44:39.540+00:00|13194139534454|544|2002
2011-02-22T22:44:39.540+00:00|13194139534454|546|2001
2011-02-22T22:44:39.540+00:00|13194139534454|553|2002
2011-02-22T22:44:39.540+00:00|13194139534454|538|2002
2011-02-22T22:44:39.540+00:00|13194139534454|543|2002
2011-01-20T02:30:46.810+00:00|13194139534456|801|2008
2011-01-20T02:30:46.810+00:00|13194139534456|787|2009
2011-01-20T02:30:46.810+00:00|13194139534456|805|2008
2011-01-20T02:30:46.810+00:00|13194139534456|791|2008
2011-01-20T02:30:46.810+00:00|13194139534456|783|2009
2011-01-31T17:21:02.461+00:00|13194139534474|292|2001
2011-01-19T21:10:52.379+00:00|13194139534507|297|2003
2011-01-19T21:10:52.379+00:00|13194139534507|298|2003
2011-02-10T19:56:34.630+00:00|13194139534509|1557|2011
2011-02-10T19:56:34.630+00:00|13194139534509|1558|2008
2011-02-10T19:56:34.630+00:00|13194139534509|1559|2003
2011-02-10T19:56:34.630+00:00|13194139534509|1560|2012
2011-02-10T19:56:34.630+00:00|13194139534509|1561|2005
2011-01-13T07:57:53.221+00:00|13194139534524|291|2002
2011-01-13T07:57:53.221+00:00|13194139534524|277|2003
2011-01-13T07:57:53.221+00:00|13194139534524|281|2003
2011-01-13T07:57:53.221+00:00|13194139534524|286|2004
2011-02-06T11:39:45.303+00:00|13194139534533|553|2003
2011-02-06T11:39:45.303+00:00|13194139534533|543|2003
2011-01-20T17:57:05.054+00:00|13194139534574|260|2003
2011-02-27T23:55:36.191+00:00|13194139534588|231|2007
2011-02-27T23:55:36.191+00:00|13194139534588|239|2007
2011-01-09T23:16:24.554+00:00|13194139534610|892|2004
2011-02-04T14:53:17.844+00:00|13194139534658|1105|2009
2011-02-04T14:53:17.844+00:00|13194139534658|1060|2009
2011-02-04T14:53:17.844+00:00|13194139534658|1039|2009
2011-02-04T14:53:17.844+00:00|13194139534658|1055|2010
2011-01-15T02:57:12.920+00:00|13194139534659|576|2008
2011-01-15T02:57:12.920+00:00|13194139534659|588|2008
2011-01-15T02:57:12.920+00:00|13194139534659|1117|2008
2011-01-15T07:57:05.726+00:00|13194139534663|1424|2006
2011-01-15T07:57:05.726+00:00|13194139534663|1425|2005
2011-01-15T07:57:05.726+00:00|13194139534663|1410|2004
2011-01-15T07:57:05.726+00:00|13194139534663|1431|2005
2011-01-15T07:57:05.726+00:00|13194139534663|1423|2005
2011-02-05T13:50:28.994+00:00|13194139534699|1013|2011
2011-02-05T13:50:28.994+00:00|13194139534699|1020|2001
2011-02-24T15:37:27.411+00:00|13194139534730|260|2008
2011-02-24T15:37:27.411+00:00|13194139534730|253|2008
2011-02-24T15:37:27.411+00:00|13194139534730|255|2008
2011-01-26T22:00:03.099+00:00|13194139534777|906|2006
2011-02-13T18:20:10.848+00:00|13194139534789|758|2002
2011-01-13T02:34:44.839+00:00|13194139534792|473|2006
2011-01-13T02:34:44.839+00:00|13194139534792|461|2004
2011-01-13T02:34:44.839+00:00|13194139534792|446|2005
2011-01-13T02:34:44.839+00:00|13194139534792|1567|2006
2011-02-22T06:18:32.244+00:00|13194139534868|593|2005
2011-02-22T06:18:32.244+00:00|13194139534868|598|2005
2011-02-22T06:18:32.244+00:00|13194139534868|599|2005
2011-02-22T06:18:32.244+00:00|13194139534868|590|2004
2011-01-10T15:49:47.192+00:00|13194139534869|931|2006
2011-01-10T15:49:47.192+00:00|13194139534869|907|2011
2011-02-26T14:08:32.724+00:00|13194139534879|107|2002
2011-02-26T14:08:32.724+00:00|13194139534879|108|2001
2011-02-24T13:26:13.739+00:00|13194139534898|181|2005
2011-02-24T13:26:13.739+00:00|13194139534898|184|2005
2011-02-27T19:19:25.640+00:00|13194139534923|1475|2008
2011-02-27T19:19:25.640+00:00|13194139534923|1524|2009
2011-02-27T19:19:25.640+00:00|13194139534923|1450|2009
2011-02-27T19:19:25.640+00:00|13194139534923|1471|2009
2011-01-15T12:47:02.123+00:00|13194139534926|666|2002
2011-01-15T12:47:02.123+00:00|13194139534926|667|2002
2011-01-05T03:35:19.385+00:00|13194139534936|970|2004
2011-01-10T04:36:12.625+00:00|13194139534942|546|1999
2011-01-10T04:36:12.625+00:00|13194139534942|539|2006
2011-01-09T23:05:39.219+00:00|13194139534949|565|2009
2011-01-09T23:05:39.219+00:00|13194139534949|555|2008
2011-01-09T23:05:39.219+00:00|13194139534949|573|2007
2011-02-01T09:27:32.321+00:00|13194139534967|540|2005
